Name	SMILES
telmisartan	CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1
sildenafil	CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12
desmethylsildenafil	CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCNCC4)ccc3OCC)nc12
ethyl chloride	CCCl
enprofylline	CCCn1c(=O)[nH]c(=O)c2[nH]cnc21
ethylamine	CCN
zaleplon	CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1
rivastigmine	CCN(C)C(=O)Oc1cccc(C(C)N(C)C)c1
etafedrine	CCN(C)C(C)C(O)c1ccccc1
4-hydroxy-n-methyl-n-ethyltryptamine	CCN(C)CCc1c[nH]c2cccc(O)c12
entacapone	CCN(CC)C(=O)C(C#N)=Cc1cc(O)c(O)c([N+](=O)[O-])c1
levomilnacipran	CCN(CC)C(=O)C1(c2ccccc2)CC1CN
milnacipran	CCN(CC)C(=O)C1(c2ccccc2)CC1CN
lysergic acid diethylamide	CCN(CC)C(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1
azintamide	CCN(CC)C(=O)CSc1ccc(Cl)nn1
diethylcarbamazine	CCN(CC)C(=O)N1CCN(C)CC1
lisuride	CCN(CC)C(=O)NC1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1
terguride	CCN(CC)C(=O)NC1CC2c3cccc4[nH]cc(c34)CC2N(C)C1
celiprolol	CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1
nikethamide	CCN(CC)C(=O)c1cccnc1
disulfiram	CCN(CC)C(=S)SSC(=S)N(CC)CC
diethylpropion	CCN(CC)C(C)C(=O)c1ccccc1
profenamine	CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21
oxybutynin	CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1
trimecaine	CCN(CC)CC(=O)Nc1c(C)cc(C)cc1C
lidocaine	CCN(CC)CC(=O)Nc1c(C)cccc1C
propacetamol	CCN(CC)CC(=O)Oc1ccc(NC(C)=O)cc1
rociverine	CCN(CC)CC(C)OC(=O)C1CCCCC1(O)C1CCCCC1
quinacrine	CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12
chloroquine	CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12
aprindine	CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1
bornaprine	CCN(CC)CCCOC(=O)C1(c2ccccc2)CC2CCC1C2
darapladib	CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1c(SCc2ccc(F)cc2)nc(=O)c2c1CCC2
flurazepam	CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21
famitinib	C=c1c2c([nH]c1=Cc1c(O)[nH]c3ccc(F)cc13)CCN(CCN(CC)CC)C2=O
sunitinib	C=c1c(C(=O)NCCN(CC)CC)c(C)[nH]c1=Cc1c(O)[nH]c2ccc(F)cc12
bromopride	CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC
metoclopramide	CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC
tiapride	CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC
procainamide	CCN(CC)CCNC(=O)c1ccc(N)cc1
camylofin	CCN(CC)CCNC(C(=O)OCCC(C)C)c1ccccc1
naftidrofuryl	CCN(CC)CCOC(=O)C(Cc1cccc2ccccc12)CC1CCCO1
benactyzine	CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1
dicyclomine	CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1
procaine	CCN(CC)CCOC(=O)c1ccc(N)cc1
chloroprocaine	CCN(CC)CCOC(=O)c1ccc(N)cc1Cl
nicametate	CCN(CC)CCOC(=O)c1cccnc1
myrtecaine	CCN(CC)CCOCCC1=CCC2CC1C2(C)C
pentoxyverine	CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1
clomifene	CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1
tilorone	CCN(CC)CCOc1ccc2c(c1)C(=O)c1cc(OCCN(CC)CC)ccc1-2
gallamine	CCN(CC)CCOc1cccc(OCCN(CC)CC)c1OCCN(CC)CC
dalfopristin	CCN(CC)CCS(=O)(=O)C1CCN2C(=O)c3coc(n3)CC(=O)CC(O)C=C(C)C=CCNC(=O)C=CC(C)C(C(C)C)OC(=O)C12
oxolamine	CCN(CC)CCc1nc(-c2ccccc2)no1
etamiphylline	CCN(CC)CCn1cnc2c1c(=O)n(C)c(=O)n2C
amodiaquine	CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O
trapidil	CCN(CC)c1cc(C)nc2ncnn12
isosulfan blue	CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2cc(S(=O)(=O)O)ccc2S(=O)(=O)[O-])cc1
patent blue	CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccc(S(=O)(=O)O)cc2S(=O)(=O)[O-])cc1
mebeverine	CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1
alverine	CCN(CCCc1ccccc1)CCCc1ccccc1
hydroxychloroquine	CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12
bamifylline	CCN(CCO)CCn1c(Cc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C
tropicamide	CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1
tazemetostat	CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1
dithiazanine	CCN1C(=CC=CC=Cc2sc3ccccc3[n+]2CC)Sc2ccccc21
pemigatinib	CCN1C(=O)N(c2c(F)c(OC)cc(OC)c2F)Cc2cnc3[nH]c(CN4CCOCC4)cc3c21
ethotoin	CCn1c(O)c(-c2ccccc2)[nH]c1=O
doxapram	CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O
aconitin	CCN1CC2(COC)C(O)CC(OC)C34C5CC6(O)C(OC)C(O)C(OC(C)=O)(C5C6OC(=O)c5ccccc5)C(C(OC)C23)C14
allapinin	CCN1CC2(OC(=O)c3ccccc3NC(C)=O)CCC(OC)C34C1C(CC23)C1(O)CC(OC)C2CC4C1(O)C2OC
lappaconitine	CCN1CC2(OC(=O)c3ccccc3NC(C)=O)CCC(OC)C34C1C(CC23)C1(O)CC(OC)C2CC4C1(O)C2OC
piperidolate	CCN1CCCC(OC(=O)C(c2ccccc2)c2ccccc2)C1
amisulpride	CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC
sultopride	CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)ccc1OC
sulpiride	CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC
levosulpiride	CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC
cefoperazone	CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)C(=O)C1=O
piperacillin	CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)c2ccccc2)C(=O)C1=O
abemaciclib	CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1
blonanserin	CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1
enrofloxacin	CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1
etifoxine	CCN=C1Nc2ccc(Cl)cc2C(C)(c2ccccc2)O1
theanine	CCNC(=O)CCC(N)C(=O)O
bimatoprost	CCNC(=O)CCCC=CCC1C(O)CC(O)C1C=CC(O)CCc1ccccc1
auy922	CCNC(=O)c1noc(-c2cc(C(C)(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1
methylenedioxyethamphetamine	CCNC(C)Cc1ccc2c(c1)OCO2
dexfenfluramine	CCNC(C)Cc1cccc(C(F)(F)F)c1
fenfluramine	CCNC(C)Cc1cccc(C(F)(F)F)c1
methoxetamine	CCNC1(c2cccc(OC)c2)CCCCC1=O
eticyclidine	CCNC1(c2ccccc2)CCCCC1
dorzolamide	CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21
netilmicin	CCNC1CC(N)C(OC2OC(CN)=CCC2N)C(O)C1OC1OCC(C)(O)C(NC)C1O
etimicin	CCNC1CC(N)C(OC2OC(CN)CCC2N)C(O)C1OC1OCC(C)(O)C(NC)C1O
brinzolamide	CCNC1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21
norlidocaine	CCNCC(=O)Nc1c(C)cccc1C
etilefrine	CCNCC(O)c1cccc(O)c1
cgc-11047	CCNCCCNCC=CCNCCCNCC
atrazine	CCNc1nc(Cl)nc(NC(C)C)n1
ethanol	CCO
clofibrate	CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1
pentopril	CCOC(=O)C(C)CC(C)C(=O)N1c2ccccc2CC1C(=O)O
sacubitril	CCOC(=O)C(C)CC(Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O
delapril	CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1
imidapril	CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(=O)N(C)CC1C(=O)O
ramipril	CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCC21
trandolapril	CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21
spirapril	CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1CC2(CC1C(=O)O)SCCS2
enalapril	CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1CCCC1C(=O)O
moexipril	CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2cc(OC)c(OC)cc2CC1C(=O)O
quinapril	CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2ccccc2CC1C(=O)O
cilazapril	CCOC(=O)C(CCc1ccccc1)NC1CCCN2CCCC(C(=O)O)N2C1=O
benazepril	CCOC(=O)C(CCc1ccccc1)NC1CCc2ccccc2N(CC(=O)O)C1=O
temocapril	CCOC(=O)C(CCc1ccccc1)NC1CSC(c2cccs2)CN(CC(=O)O)C1=O
melphalan flufenamide	CCOC(=O)C(Cc1ccc(F)cc1)NC(=O)C(N)Cc1ccc(N(CCCl)CCCl)cc1
ethyl 2-amino-3-sulfanylpropanoate	CCOC(=O)C(N)CS
telotristat ethyl	CCOC(=O)C(N)Cc1ccc(-c2cc(OC(c3ccc(Cl)cc3-n3ccc(C)n3)C(F)(F)F)nc(N)n2)cc1
tilidine	CCOC(=O)C1(c2ccccc2)CCC=CC1N(C)C
meperidine	CCOC(=O)C1(c2ccccc2)CCN(C)CC1
diphenoxylate	CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1
etoxeridine	CCOC(=O)C1(c2ccccc2)CCN(CCOCCO)CC1
felodipine	CCOC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1cccc(Cl)c1Cl
nitrendipine	CCOC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1
lacidipine	CCOC(=O)C1=C(C)N=C(C)C(C(=O)OCC)C1c1ccccc1C=CC(=O)OC(C)(C)C
amlodipine	CCOC(=O)C1=C(COCCN)N=C(C)C(C(=O)OC)C1c1ccccc1Cl
levamlodipine	CCOC(=O)C1=C(COCCN)N=C(C)C(C(=O)OC)C1c1ccccc1Cl
oseltamivir	CCOC(=O)C1=CC(OC(CC)CC)C(NC(C)=O)C(N)C1
vinpocetine	CCOC(=O)C1=CC2(CC)CCCN3CCc4c(n1c1ccccc41)C32
homocaine	CCOC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C
ethyl loflazepate	CCOC(=O)C1N=C(c2ccccc2F)c2cc(Cl)ccc2NC1=O
etretinate	CCOC(=O)C=C(C)C=CC=C(C)C=Cc1c(C)cc(OC)c(C)c1C
piprozolin	CCOC(=O)C=C1SC(N2CCCCC2)C(=O)N1CC
malathion	CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC
iophendylate	CCOC(=O)CCCCCCCCC(C)c1ccccc1I
loratadine	CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1
vorapaxar	CCOC(=O)NC1CCC2C(C1)CC1C(=O)OC(C)C1C2C=Cc1ccc(-c2cccc(F)c2)cn1
ezogabine	CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N
flupirtine	CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N
ethacizine	CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN(CC)CC)c1ccccc1S2
tiracizine	CCOC(=O)Nc1ccc2c(c1)N(C(=O)CN(C)C)c1ccccc1CC2
ampiroxicam	CCOC(=O)OC(C)OC1=C(C(=O)Nc2ccccn2)N(C)S(=O)(=O)c2ccccc21
prednicarbate	CCOC(=O)OC1(C(=O)COC(=O)CC)CCC2C3CC=C4CC(=O)C=CC4(C)C3C(O)CC21C
loteprednol etabonate	CCOC(=O)OC1(C(=O)OCCl)CCC2C3CC=C4CC(=O)C=CC4(C)C3C(O)CC21C
cetotiamine	CCOC(=O)OCCC(SC(=O)OCC)=C(C)N(C=O)Cc1cnc(C)nc1N
docarpamine	CCOC(=O)Oc1ccc(CCNC(=O)C(CCSC)NC(C)=O)cc1OC(=O)OCC
umifenovir	CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12
tazarotene	CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1
benzocaine	CCOC(=O)c1ccc(N)cc1
gabexate	CCOC(=O)c1ccc(OC(=O)CCCCCN=C(N)N)cc1
etomidate	CCOC(=O)c1cncn1C(C)c1ccccc1
flumazenil	CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2
carbimazole	CCOC(=O)n1ccn(C)c1=S
eprazinone	CCOC(CN1CCN(CC(C)C(=O)c2ccccc2)CC1)c1ccccc1
saroglitazar	CCOC(Cc1ccc(OCCn2c(C)ccc2-c2ccc(SC)cc2)cc1)C(=O)O
molsidomine	CCOC([O-])=Nc1c[n+](N2CCOCC2)no1
tribenoside	CCOC1OC(C(COCc2ccccc2)OCc2ccccc2)C(OCc2ccccc2)C1O
tetrofosmin	CCOCCP(CCOCC)CCP(CCOCC)CCOCC
bilastine	CCOCCn1c(C2CCN(CCc3ccc(C(C)(C)C(=O)O)cc3)CC2)nc2ccccc21
emedastine	CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21
ceftaroline fosamil	CCON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CSC12)c1nsc(NP(=O)(O)O)n1
fotemustine	CCOP(=O)(OCC)C(C)NC(=O)N(CCCl)N=O
echothiophate iodide	CCOP(=O)(OCC)SCC[N+](C)(C)C
parsaclisib	CCOc1c(C(C)n2nc(C)c3c(N)ncnc32)cc(Cl)c(F)c1C1CNC(=O)C1
ro-5045337	CCOc1cc(C(C)(C)C)ccc1C1=NC(C)(c2ccc(Cl)cc2)C(C)(c2ccc(Cl)cc2)N1C(=O)N1CCN(CCCS(C)(=O)=O)CC1
apremilast	CCOc1cc(C(CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1OC
repaglinide	CCOc1cc(CC(=O)NC(CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O
mosapride	CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(F)cc2)CCO1
cinitapride	CCOc1cc(N)c([N+](=O)[O-])cc1C(=O)NC1CCN(CC2CC=CCC2)CC1
trepibutone	CCOc1cc(OCC)c(C(=O)CCC(=O)O)cc1OCC
pyrotinib	CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)C=CC1CCCN1C
neratinib	CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)C=CCN(C)C
drotaverine	CCOc1ccc(CC2=NCCc3cc(OCC)c(OCC)cc32)cc1OCC
ertugliflozin	CCOc1ccc(Cc2cc(C34OCC(CO)(O3)C(O)C(O)C4O)ccc2Cl)cc1
dapagliflozin	CCOc1ccc(Cc2cc(C3OC(CO)C(O)C(O)C3O)ccc2Cl)cc1
sotagliflozin	CCOc1ccc(Cc2cc(C3OC(SC)C(O)C(O)C3O)ccc2Cl)cc1
luseogliflozin	CCOc1ccc(Cc2cc(C3SC(CO)C(O)C(O)C3O)c(OC)cc2C)cc1
ethaverine	CCOc1ccc(Cc2nccc3cc(OCC)c(OCC)cc23)cc1OCC
bucetin	CCOc1ccc(NC(=O)CC(C)O)cc1
phenacetin	CCOc1ccc(NC(C)=O)cc1
ethylmorphine	CCOc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341
nafcillin	CCOc1ccc2ccccc2c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O
fabomotizole	CCOc1ccc2[nH]c(SCCN3CCOCC3)nc2c1
ethacridine	CCOc1ccc2nc3cc(N)ccc3c(N)c2c1
ethenzamide	CCOc1ccccc1C(N)=O
reboxetine	CCOc1ccccc1OC(c1ccccc1)C1CNCCO1
viloxazine	CCOc1ccccc1OCC1CNCCO1
tamsulosin	CCOc1ccccc1OCCNC(C)Cc1ccc(OC)c(S(N)(=O)=O)c1
candesartan	CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
candesartan cilexetil	CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
azilsartan medoxomil	CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2nc(=O)o[nH]2)cc1
finerenone	CCOc1ncc(C)c2c1C(c1ccc(C#N)cc1OC)C(C(N)=O)C(C)=N2
sulfonmethane	CCS(=O)(=O)C(C)(C)S(=O)(=O)CC
tinidazole	CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C
baricitinib	CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1
cerdulatinib	CCS(=O)(=O)N1CCN(c2ccc(Nc3ncc(C(N)=O)c(NC4CC4)n3)cc2)CC1
rimsulfuron	CCS(=O)(=O)c1cccnc1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1
thiethylperazine	CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2
emepronium	CC[N+](C)(C)C(C)CC(c1ccccc1)c1ccccc1
azamethonium	CC[N+](C)(C)CCN(C)CC[N+](C)(C)CC
suxethonium chloride	CC[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)CC
bretylium	CC[N+](C)(C)Cc1ccccc1Br
edrophonium	CC[N+](C)(C)c1cccc(O)c1
propidium	CC[N+](C)(CC)CCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21
methylbenactyzium	CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1
ciclonium bromide	CC[N+](C)(CC)CCOC(C)(c1ccccc1)C1CC2C=CC1C2
gallamine triethiodide	CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC
ambenonium	CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl
oxitropium	CC[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12
prifinium	CC[N+]1(CC)CCC(=C(c2ccccc2)c2ccccc2)C1C
molindone	CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2
porfimer sodium	CCC1=C(C)c2cc3[nH]c(cc4[nH]c(cc5nc(cc1n2)C(C)=C5C(C)O)c(C)c4CCC(=O)O)c(CCC(=O)O)c3C
irinotecan	CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC
siponimod	CCc1cc(C(C)=NOCc2ccc(C3CCCCC3)c(C(F)(F)F)c2)ccc1CN1CC(C(=O)O)C1
ethionamide	CCc1cc(C(N)=S)ccn1
indacaterol	CCc1cc2c(cc1CC)CC(NCC(O)c1ccc(O)c3[nH]c(=O)ccc13)C2
alectinib	CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O
etizolam	CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl
clotiazepam	CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl
eperisone	CCc1ccc(C(=O)C(C)CN2CCCCC2)cc1
pioglitazone	CCc1ccc(CCOc2ccc(Cc3sc(=O)[nH]c3O)cc2)nc1
tofogliflozin	CCc1ccc(Cc2ccc3c(c2)C2(OC3)OC(CO)C(O)C(O)C2O)cc1
aptiganel	CCc1cccc(N(C)C(=N)Nc2cccc3ccccc23)c1
etodolac	CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3
dinaciclib	CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCCC3CCO)nc12
gilteritinib	CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1
emoxipine	CCc1nc(C)ccc1O
pyrimethamine	CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1
nefazodone	CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1
benzbromarone	CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1
benziodarone	CCc1oc2ccccc2c1C(=O)c1cc(I)c(O)c(I)c1
ripretinib	CCn1c(=O)c(-c2cc(NC(=O)Nc3ccccc3)c(F)cc2Br)cc2cnc(NC)cc21
voxtalisib	CCn1c(=O)c(-c2cc[nH]n2)cc2c(C)nc(N)nc21
istradefylline	CCn1c(=O)c2c(nc(C=Cc3ccc(OC)c(OC)c3)n2C)n(CC)c1=O
pefloxacin	CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21
lomefloxacin	CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21
norfloxacin	CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21
enoxacin	CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21
oxolinic acid	CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3
nalidixic acid	CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21
pipemidic acid	CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21
sulfacytine	CCn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O
cinoxacin	CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3
methylamine	CN
diloxanide	CN(C(=O)C(Cl)Cl)c1ccc(O)cc1
nalfurafine	CN(C(=O)C=Cc1ccoc1)C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5
oxetacaine	CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1
iomeprol	CN(C(=O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I
roquinimex	CN(C(=O)c1c(O)c2ccccc2n(C)c1=O)c1ccccc1
metformin	CN(C)C(N)=NC(=N)N
glucophage	CN(C)C(N)=NC(=N)N
loperamide	CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1
loperamide oxide	CN(C)C(=O)C(CC[N+]1([O-])CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1
camostat	CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(N=C(N)N)cc2)cc1
cariprazine	CN(C)C(=O)NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1
camazepam	CN(C)C(=O)OC1N=C(c2ccccc2)c2cc(Cl)ccc2N(C)C1=O
bambuterol	CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1
pyridostigmine	CN(C)C(=O)Oc1ccc[n+](C)c1
neostigmine	CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1
ribociclib	CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1
rilmazafone	CN(C)C(=O)c1nc(CNC(=O)CN)n(-c2ccc(Cl)cc2C(=O)c2ccccc2Cl)n1
thiram	CN(C)C(=S)SSC(=S)N(C)C
dapoxetine	CN(C)C(CCOc1cccc2ccccc12)c1ccccc1
lefetamine	CN(C)C(Cc1ccccc1)c1ccccc1
rolitetracycline	CN(C)C1C(=O)C(C(=O)NCN2CCCC2)C(=O)C2(O)C(=O)C3C(=O)c4c(O)cccc4C(C)(O)C3CC12
lymecycline	CN(C)C1C(=O)C(C(=O)NCNCCCCC(N)C(=O)O)C(=O)C2(O)C(=O)C3C(=O)c4c(O)cccc4C(C)(O)C3CC12
eravacycline	CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(=O)C3C(=O)c4c(O)c(NC(=O)CN5CCCC5)cc(F)c4CC3CC12
chlortetracycline	CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(=O)C3C(=O)c4c(O)ccc(Cl)c4C(C)(O)C3CC12
demeclocycline	CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(=O)C3C(=O)c4c(O)ccc(Cl)c4C(O)C3CC12
oxytetracycline	CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(=O)C3C(=O)c4c(O)cccc4C(C)(O)C3C(O)C12
tetracycline	CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(=O)C3C(=O)c4c(O)cccc4C(C)(O)C3CC12
u-47700	CN(C)C1CCCCC1N(C)C(=O)c1ccc(Cl)c(Cl)c1
desvenlafaxine	CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1
o-desmethyltramadol	CN(C)CC1CCCCC1(O)c1cccc(O)c1
afatinib	CN(C)CC=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC1CCOC1
olpadronic acid	CN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O
clofedanol	CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl
dexbrompheniramine	CN(C)CCC(c1ccc(Br)cc1)c1ccccn1
brompheniramine	CN(C)CCC(c1ccc(Br)cc1)c1ccccn1
dexchlorpheniramine maleate	CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1
chlorpheniramine	CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1
dexchlorpheniramine	CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1
dextrochlorpheniramine	CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1
